ID,Comment,feedback
221,"Lâu rồi mới ăn lại Hanuri, món ăn vẫn ngon ngon như ngày nào và cũng Free kim chi như thường lệ, không gian rộng rãi lại nằm ở vị trí gần là tui nên tiện đi ăn lúc nào cũng được. Thái độ nhân viên phục vụ vui vẻ, dẫn xe cho khách.
Đi càng đông thì chia ra mỗi đứa không có nhiêu xiền hết mà lại cực kì vui, vừa ăn vừa tám ba láp ba xàm.
Hi vọng là quán đừng vụt cái tăng giá vì giờ mình tui thèm tui ăn là hết mấy trăm xị luôn.",1
309,"Mình chọn đến nhà hàng vào dịp sinh nhật của mình sau khi đặt bàn bên CN HBT nhưng hết bàn, mình chọn CN LTN nhưng quả thật không thấtt vọng ☺️

Không gian quán sang trọng, ấm cúng và rất sang 😄.  Các món ăn rất ngon, pizza không ngán, lại được trang trí khá bắt mắt.

Điều mình đặc biệt ấn tượng về cách phục vụ của nhân viên ở đây. Anh chị để ý hôm đó là ngày sinh nhật của mình nên đã tặng ly kem và hát tặng sinh nhật. Rất là bất ngờ và hạnh phúc luôn, không ngờ nhà hàng lại tâm lý đến vậy. 

Dù giá có hơi cao nhưng chất lượng món ăn và thái độ phục vụ hoàn toàn xứng đáng ❤️",1
377,"Lần đầu ăn ở 4Ps, phải nói là mình có trải nghiệm rất tuyệt vời từ không gian, cách phục vụ đến thức ăn. Pizza siêu ngon, ngon hơn cả ở Ý mình ăn, burata cheese mềm mại, fresh, đế pizza mỏng giòn. Pasta cua cũng vừa miệng và ngon tới cả dessert cũng siêu ưng. Giá hơi đắt xí nhưng với cách phục vụ, không gian và đồ ăn thì hoàn toàn xứng đáng nha. 

9/10",1
401,"Mình đã nghe nói về 4P nhiều và đây là lần đầu tiên đi ăn. Thật sự là giá hơi cao so với bình thường nhưng thấy tiền bỏ ra rất đáng.
 Vị trí: Hơi khó tìm. Các bạn đến BV Pháp Việt, thì sẽ có 1 con đường ngay sát bệnh viện, cứ rẻ vào đấy sẽ thấy tấm biển chỉ Pizza 4P's. Các bạn đi buổi tối thì để ý xíu mới thấy !

Không gian bên ngoài Pizza 4P's trang trí phong cách nhà gỗ kiểu vintage.  Không gian bên trong rất ấm cúng, 2 tầng, nhìn cực kỳ sang chảnh luôn. 

Các bạn nhân viên rất nice, phục vụ nhanh nhẹ.

Chất lượng món của 4P là cái mình quan tâm nhất. Mình order Shrimp Avocado Beans Salad, Mật ong 3 loại phomai và Sashimi Salmon Slice. 3 loại cheese cực kỳ thơm, quyện với mật ong diệu nhẹ! Nói chung là ngon cực kỳ, mùi mật ong vừa phải, không phá đi vị phô mai. Salmon Slices tươi đặt trên lớp phô mai ăn lạ lạ, món này cũng là signature của quán. Phần salad tôm đậu ăn cũng ok. Không bị ngán.

Giá cả: So với giá các loại pizza, pasta hiện nay thì 4P cao hơn một xíu nhưng thực sự chất lượng rất tuyệt vời. Cung cách phục vụ của các bạn cũng rất chuyên nghiệp. Cảm thấy bỏ ra như vậy rất đáng tiền.

Gửi xe kế bên tiệm luôn, 5k chiếc.",1
407,"Mình hay ngồi trên lầu. Đi vào buổi tối nhìn ra cảnh ngoài cửa kính rất đẹp Ánh sáng vàng, không sáng quá, rồi bàn cũng trang trí hoa hòe nhỏ nên nhìn lãng mạn lắm. Khách hàng thì mình thấy khá lịch sự, nói chuyện nhỏ đủ họ nghe. Mình đi mấy lần đều thấy vậy. Pizza ăn ngon, vị lạ. Đi hẹn hò vào buổi tối là đẹp.",1
428,"Ngon lắm, rau tươi xanh . Món cá hồi sống phômai morrazela ngon lắm (hình 44). Bacon cuộc lá rocket tuyệt vời, vị phô mai hoà cùng miếng bacon thêm tí đắng nhẹ của rocket ngon lắm luôn ạ .",1
457,Mọi thứ đều tốt.,1
479,"Quá xuất sắc cho một bữa ăn, một nơi tuyệt vời để chill cùng với bạn bè và gia đình!!!!!!",1
488,"Hẹn họ đầu tuần , không biết pải ăn gì ! Nghĩ ngay tới Pizza 4P’s  . Đầu tuần nhưng lượng khách rất ổn định nhé , khách ra vô liên tục ! Hôm nay chúng mình gọi ba món và hai phần tráng miệng , ăn xong cảm thấy “ chỉ thở thôi đã mệt” vì quá no 
_ Shrimp avocado with bean salad : món này ăn lạ miệng , có điều salad hơi ít :”> có hai loại sốt cho khách chọn là sốt chanh và balsamic.
_ Crab Tomato cream spaghetti with ricotta cheese : món này là best seller của 4P’s ... và quả thật ko làm mình thất vọng , ngon “ xuất sắc” , sauce đậm đà làm tăng thêm sức hấp dẫn của món mì. Vì có ricotta cheese nên rất rất là thơm nhé :”>  nếu bạn nào muốn tăng thêm vị cay có thể dùng thêm  chilly oil nha , ngon lắm luôn ! Phải nói là mình đã “ dính thính “ món mì này mất rồi !! 
- Pizza : mình gọi Half and half 
            + Smoked cheese seadfood spicy with tomato sauce
            + Camembert cheese & Ham mushroom 
sauce. 
      Phần pizza hải sản ăn vừa miệng nhé , cũng ko cay nhé ( chắc do mình thích ăn cay hay sao í ) 
      Phần pizza nấm với cheese ăn lạ miệng, nếu mà gọi nguyên cái chắc ăn sẽ hơi ngán :”> ( theo ý kiến cá nhân của mình thôi nhé ) 
Ăn xong ba món trên là đã thấy no lắm rồi , những lỡ gọi tráng miệng rồi nên phải cố gắng “ xử thôi “, mình gọi hai món là Chocolate fondant và Camembert cheese icecream :”> món nào cũng ngon cả ! Chocolate fondant với sốt socola nóng hòn họt , dùng kèm với kem vanilla , ko gây ngán nhé! Còn kem thì khỏi phải bàn rồi , bỏ vào miệng là cảm nhận được ngay mùi camembert cheese :”>, một món tráng miệng mình có thể nói là đặc trưng và “ xuất sắc” của 4P’s ... và nói chung là.... sau khi xử hết những món trên , chúng mình chỉ muốn lăn về ... ",1
555,"Đến gần hết các chi nhánh của 4P’s rồi và đây là chi nhánh mà mình thích nhất. Chưa lần nào phải thất vọng cả :))

Đồ ăn của 4P’s thì khỏi phải nói rồi - tuyệt vời ông mặt giời :)) Salad với mì món nào trộn cũng vừa ăn cả. Burrata cheese thì vừa tươi vừa béo. Pizza vỏ bánh mỏng mà toppings còn tràn trề ăn hoài không ngán luôn. Recommend mọi người ăn thử set cheese như hình nha, để nếm được mùi vị từng loại cheese luôn chứ không trộn hết vào như trên bánh.

Nhưng điều mà mình thích nhất ở 4P’s không phải là thức ăn mà là quy trình phục vụ. Lên món từ từ và theo thứ tự chứ chẳng bao giờ có tình trạng bàn hết chỗ cả. Bởi vậy nhiều khi đi ăn chỗ khác, đợi thì lâu rồi đến lúc lên món lại lên đầy hết cả bàn, thấy khó chịu voãi nồi :)))

Điểm trừ nho nhỏ duy nhất là giá hơi chua :)) nhưng nghĩ kỹ thì vẫn thấy rất xứng đáng. Sẽ còn quay lại dài dài :D",1
563,"Kiểu mình nghĩ là mình ghiền cheese với vị péo á nên đi có 2 ng mà ham hố gọi carbonara kiểu nhật với pizza thì cái nào cũng cheese nên thật sự ngán mọi ng ạ :)))))
Mọi ng rút kinh nghiệm đừng như mình nha. 
Nhưng mà thật sự là burrata với 4 cheese pizza của 4P luôn xuất sắc á. 
Bị sự péo xâm chiếm nên cái Sangria như cứu tinh luôn mà sự thật là nó quá ngon đi mọi ng ạ, nó là rượu trái cây tự làm, thơm ơi là thơm và giảm ngấy cực đã, lại đẹp nữa mọi ng nhớ thử nha.",1
579,"Ăn xong phải vội vàng để lại cho 4P cái review này,
Đầu tiên là quán phải nói là đông cực kỳ, muốn có bàn nhanh thì nên đặt bàn trước khi đến. Mình phải chờ 45’ mới có bàn.
Chất lượng món ăn thì không phải bàn, mình ordered 1 mì cua + half cheese pizza half shashimi samon. 2 món ăn này làm mình nhớ mãi. Mì cua ăn rất thơm mùi cua, nước sốt mình nghĩ dùng gạch cua nên cực kỳ bùi và ngọt, ăn xong 2 vo chong lấy muống mút cho bằng hết sốt. Pizza thì thật lòng mà nói là cái pizza ngon nhất mình từng ăn, cheese không ngấy 1 tẹo, ăn có mùi thơm của 3 loại cheese cực kỳ lôi cuốn. Shasimi samon cực kỳ ngọt vị cá. Điểm mình thích nhất là phần đế của bánh, dày vừa đủ và dường như tỷ lệ nước và bột đã hoàn hảo 10d cho pizza.
Về giá cả thì sẽ hơi cao so với mặt bằng chung, nhưng mình chắc chắn sẽ quay lại vì lỡ nghĩ là không có nơi nào ngon hơn được nữa",1
600,"Nhà hàng nằm trên tầng trên cùng, phải gọi là rooftop á :)). Mình đi buổi tối thấy không gian cũng thích lắm. Mọi người lịch sự ngồi ăn nhẹ nhàng. Món ăn được đưa ra khá nhanh chóng. 
Khai vị bằng món salad cho bụng dạ khởi động 1 chút.
Mình gọi 1 pizza half-half với 1 bên là bò, 1 bên là cá hồi. Cái pizza cá hồi có lớp kem dưới bánh béo lắm luôn, ăn 1 miếng là bị ngán (mặc dù rất thích cá hồi T.T). Soup kem béo vừa phải, ăn ngon miệng.
Nhân viên lịch sự và chuyên nghiệp.",1
604,"Đây là tiệm pizza mà mình cực kì cực kì thích. Không gian bên chi nhánh Taka này rất rộng và sáng sủa nhen, ngồi ngắm view bên ngoài thích lắm. Mình hay đi 2-3 người nên combo yêu thích của mình gồm có: 1 cái pizza (mình hay gọi half half để thử được nhiều vị hơn), 1 dĩa salad có thêm phô mai và tất nhiên hong thể thiếu 1 dĩa mì. Mình rất thích Japonism Carbonara ở đây và sau khi thử cũng kha khá vị pizza thì mình thấy Gà Teriyaki rất là ngon luôn, 1 sự kết hợp thú vị giữa đồ Âu và Nhật. Nói chung đồ ăn ngon, chất lượng, nhân viên nhiệt tình, rất là đáng.",1
616,"Đồ ăn siêu siêu ngon, rất đáng tiền. Chỉ có món cheese fondue thì ăn nhiều hơi ngán xí, mà gặp lúc đó mình đi buổi tối nên gió làm lửa tắt nên nhân viên phải bật bếp cho mình hoài. Nhưng mà view bao đẹp và khá mát nữa. Ăn xong mìn lại chỗ gần đó có xích đu ngồi thoáng mà đã nữa. Siêu recommend cho mn.",1
28,"Mình coi trên đây nhiều đánh giá chê quá trời. Này thôi vào đây thử xem sao.. 
Nhân viên dễ thương, thân thiện quá chừng luôn. Món mình đặt ra ngon rất đáng đồng tiền luôn!! Nhà vệ sinh cũng sạch sẽ nữa ý!!
Nếu có dịp sẽ nhất định quay lại ủng hộ Hanuri một lần nữa nha!!",1
71,"Mình nhận thấy chất lượng món ăn ở đây ok hơn so với các chi nhánh khác. Gà sốt chua cay, hay ngọt đều giòn rụm, sốt thấm đều, vừa ăn. Mì không quá mềm, nóng. Không gian mát lạnh, sạch sẽ hơn nhiều. Xa nhà quá chứ không thôi sẽ ghé thường xuyên",1
120,"🗓01.03.2020

🏠 Giữ xe ở bên dưới, rộng chỗ. Vị trí mới cách chỗ cũ kh xa nhìn có cảm giác thoáng hơn nhiều. Hôm đấy mình đi vắng chứ thường vào là đứng đợi. Thiết nghĩ Hanuri mở thêm vài chi nhánh nữa chứ ăn mà đợi mòn mỏi quá..

🍗🍙
/Gà chiên cay ngọt 68k/ món này sốt đậm đà, thịt mềm ngon khỏi bàn ha.
/Kimbap 40k/ thường là sốt mayonaise sẽ để trên kimbap nên sẽ hơi ít nhưng lần này để hẳn chén sốt riêng khá nhiều mình rất chịu luon.

💰Các món ở Hanuri đa phần dễ ăn, phù hợp túi tiền. Vẫn sẽ tiếp tục ủng hộ",1
301,"Đã ăn 3 lần. Thích nhất mấy món pasta lạ miệng, béo béo. 
Salad cũng ngon nữa. Có phần pizza chưa ưng lắm nhưng cũng dc. 
Giá tạm ổn cho chất lượng cũng như cách phục vụ. 
Đặc biệt có 2 đứa bạn làm ở đây nên mỗi lần ăn đặt bàn rất tiện hihi.",1
417,"Mình ăn 4P cũng nhiều lần rồi, chưa bao giờ phải thất vọng về chất lượng cũng như phục vụ.
Pizza có nhiều vị lạ, nhưng ghiền nhất vẫn là pizza 5 cheeses ăn kèm mật ong. Phô mai tự làm của 4P rất ngon và thơm mùi đặc trưng. Các món pasta cũng khá ngon. Tráng miệng pizza ngọt lạ miệng hay hay..
Phục vụ rất tốt, lịch sự và chu đáo.
Mình thích không gian nhà hàng bên Nguyễn Văn Linh hơn Lê Thánh Tôn, thoáng đãng và đẹp.",1
431,"Đồ ăn ở đây khá ngon, món nào cũng OK, nhân viên dễ thương giá cả hợp lý, thích hợp để hẹn hò hay họp mặt nhóm",1
491,"Không gian kiểu cổ kính, nhìn rất ấn tượng nhé ! Có không gian bên ngoài và bên trong !  Chuyên về pizza và mì ý,  đặc biệt là cheese :”> rất ngon nhé ! Chúng mình gọi 1 phần Baked Mashed potato dùng kèm với bánh mì,  một phần salad , một phần burrata, một phần lagsana, một phần pizza, ăn xong no nê lun, nhưng phải ráng ăn thêm 1 phần dessert nữa hihi! Đồ ăn ngon, chất lượng! Nhân viên tận tình, chu đáo!",1
507,"Quán này khá nổi tiếng mà hôm nay mới ghé ăn thử , nghe là nướng bằng củi nên đúng là ăn vào có sự khác biệt , khá ngon, giá củng ok, nhân viên thân thiện không gian rộng rãi, sẽ quay lại",1
538,"72k/125g, tuyệt vời cho buổi cold cut",1
564,"Pizza 4P’s thì hầu hết ai cũng biết đến vì đồ ăn rất là ngon, cực kì chất lượng , giá thì hơi cao, nên đi nhiều người để có thể thử được nhiều món hơn. Những món ở đây hầu hết phù hợp với khẩu vị của tất cả mọi người , phục vụ thì rất là nhanh . Đối với mình best seller ở đây là mỳ ý cua , phải nói là siêu siêu ngon , không thể chê vào đâu được. Phô mai tươi thì mình thấy không hợp với mình , nhưng có điều rất nhiều người gọi phô mai tươi nên mình nghĩ nó vẫn ngon mọi người nên thử. Không gian quán rất là đẹp . Mọi người nên thử",1
584,"Mình đi tối 22/12 vì gần giáng sinh nên cả trung tâm đều rất đông, Pizza 4p’s cũng vậy. May là đã book bàn trước nhưng nvien tiếp tân vẫn bảo mình ngồi đợi 5’ nữa vì đang dọn bàn, mình vs bạn đợi đến 10’ hơn thì mình có đến nhắc thì nv mới tìm bàn cho tụi mình, chắc do đông quá nên cũng thông cảm. Vì tối cuối tuần thêm gần giáng sinh nữa nên rất đông và khá ồn.
Món ăn ngon, mình thấy giá cả đáng vs chất lượng đó chứ, mình ăn 3 món với 2 coca tầm 700-800k. 

Pizza: soy garlic beef - 4 cheese, cả 2 loại đều ngon, 4 cheese rưới thêm mật ong lên ăn với 4 vị cheese ngọt ngọt, mình nghĩ nếu đi ít ng thì nên kêu 1 nửa thôi, đặc biệt là ai ko thích ăn ngọt, kêu hẳn 1 phần sẽ dễ bị ngán. Bò dầu tỏi ngon, thịt bò mềm, bthuong mình ko ăn đc rau nhưng với món này thật sự... Đỉnh. Pizza đế mỏng ăn ko bị dày bột hay ngán. 

Salad: Burrata with parma ham mixed tropical fruits. Món này khá ngon, lạ miệng, dễ ăn. 

Pasta: Crab Tomato Cream Spaghetti with Ricotta Cheese. Món này ngon nốt luôn, sợi mì dai ngon, thịt cua nhiều, sốt ngon nữa. Nói chung ko có gì chê trừ lúc nv đem ra thì ko có mai cua nhìn ko đẹp lắm thôi 

2 ng ăn no căng luôn, lúc đầu còn kêu 2 phần dessert nữa nhưng vì ăn ko nổi nên hỏi nhân viên cancel được ko thì nvien rất vui vẻ đồng ý. Dù đông nhưng phục vụ vẫn rất ok.",1
619,"Mình tới quán này đã nhiều lần rồi. Nay lại tiếp tục review nhé. 

Mình tới vào trưa thứ 2 đầu tuần không hẹn trước. Quán cũng khá đông nên mình hẹn bàn và đi dạo vòng quanh Taka một tý. 30p sau có nhân viên gọi mình.

Hôm nay không được ngồi chỗ ưng ý nữa. Quầy nướng bánh chính là chỗ ngồi chân ái của mình nhé. 

Như thường lệ, mình gọi haft-haft. Hôm nay đổi gió mình gọi thêm mì ý gạch cua.

Lúc order nhân bảo sẽ lột cua sẵn cho mình nhé thì mình đồng ý. Lúc đem ra thì “Ô kìa cái mai cua đâu rồi ”. Thế là chưng hửng giây phút sống ảo. Huhuhu. Nhưng mà mỳ rất là ngon. Thơm mùi gạch cua và béo. Kết quá đi mất. Mải nhâm nhi quên luôn cả cái pizza 

Về pizza thì khỏi bàn rồi. Ngon không chỗ chê. Mà cái salmon nướng kĩ quá nên thịt cá cứ rã rã ra. Còn lại thì không bình luận gì hết.

Thức uống thì mình chỉ uống pepsi cho tiêu và suối thôi.


Không gian rộng rãi thoáng mát. Cơ mà cũng bị ám mùi một tẹo. 


Nhân viên đông phục vụ thân thiện nhiệt tình. Cơ mà vẫn thích ngồi ở quầy nướng cơ ",1
621,"Đánh giá chung: Đồ ăn ngon, không gian sang trọng, rất đẹp, rộng rãi, nhân viên chuyên nghiệp.
⭐️Mì ý cua: có hẳn một con cua ở trên. Thịt cua tươi, dai, ngọt. Mì ý nấu với gạch cua và phô mai, nhiều, béo ngậy, rất ngon.
⭐️Pizza cá hồi sống: lần đầu mình ăn cá hồi sống và mình thấy rất ngon, cá hồi tươi, ngọt, không có mùi tanh của cá. Pizza ở đây có mùi thơm thơm do nướng bằng củi hay sao ấy, mình rất thích
⭐️Pizza thịt gì ấy mình không nhớ tên ăn kèm với cục phô mai Burrata: không ấn tượng. Nhân viên mời dùng cục phô mai burrata 150g hình như hơn 200k ấy mà ăn vô vị, không đáng đồng tiền chút nào cả.
Bỏ qua cục phô mai đắt tiền vô vị, mình chấm 10/10, chắc chắn mình sẽ quay lại quán lần nữa ",1
624,"Mình rất thích Pizza 4Ps từ khi quán mới mở ở Lê Thánh Tôn, các món pizza (mình hay ăn Burrata prosciutto margherita, chicken terriyaki, calamari seaweed, ...) và mì Ý rất ngon như: Clam and basil sauce spaghetti hay carbonara... còn món khoai tây đút lò kèm thịt xông khói cũng rất đặc biệt. 
(Thêm 1 chai vang đỏ nữa thì quá tuyệt vời cho 1 bữa ăn chiều cùng người yêu hoặc date.)
Phong cảnh tại lầu 6 đẹp, có công viên tại sân thượng nên rất phù hợp cho gia đình đi với trẻ em nhỏ, có thể cho trẻ chạy nhảy thoải mái. 

Mình cũng thử ăn ở nhiều chi nhánh khác của Pizza 4Ps và đồ ăn ở quán nào cũng đồng nhất, phục vụ tốt, chỉ có 1 trường hợp vừa rồi vào chủ nhật 28/01/2018, gia đình mình muốn ăn pizza tại Pizza 4Ps tại Saigon Centre lầu 6, đến tại nhà hàng book bàn thì thái độ của nhân viên phục vụ nhận book bàn rất tệ, nhân viên nhận book bàn thì không thèm nhìn mình mà ánh mắt cứ chăm chăm vào cái màn hình máy tính bảng + Thái độ nhân viên nhận book bàn thì có vẻ cọc cằn. Mình biết tuy là đông khách nhưng cũng rất mong nhận được thái độ phục vụ đàng hoàng. 

Về bữa ăn và phục vụ tại bàn thì rất rất tốt !",1
324,"- Không gian: cực kỳ cực kỳ sang chảnh, vì ở Việt Nam mình ít đi những quán mắc tiền lắm nên vào đây hơi bị bất ngờ. Không gian yên tĩnh, rất Tây, lại có đèn cầy hơi bị lãng mạn 😭
- Món ăn: so với những món ở nước ngoài mình dùng thì thực sự ko thua kém ",1
360,"Pizza 4P phải nói là một trong những quán Pizza ngon nhất ở Saigon. Các loại phô mai tại quán đều tự làm nên ăn rất tươi, béo và thơm. 
Đi cùng gia đình 4 người, tổng 1tr1, tầm gần 300k luôn nước uống, giá khá hợp lí với chất lượng. Không gian thoáng, yên tĩnh.
Đặt bàn được giữ bàn 30p, sau khi đặt nhà hàng sẽ gửi tin nhắn confirm, chuyên nghiệp lắm.",1
414,Pizza ngon đúng vị. Quán sang trọng và nhân viên rất nhiệt tình. Lúc mình đến đang coa khuyến mãi nên được tặng thêm 2 ly rượu. Quấn khá yên tĩnh vì bàn cách khá xa nhau. Và mọi người cũng lịch sự nên phù hợp với những buổi hẹn hò 2 người lãng mạn,1
436,Quán có không gian đẹp đồ ăn ngon mà món này ăn lúc đầu ok lúc sau ăn phần phô mai mặn quá quán khắc phục dc điều này của món ăn là quá ok,1
470,"Phải nói là siêu thích, từ món ăn thì không thể nào chê được một lời vì độ nêm nếm siêu vừa miệng, Pizza đế mỏng vừa không bị ngán ( lo do ăn mà quên luôn hình ảnh^^), còn các món thì ngon thật sự, đẹp từ ánh nhìn. Phong cách phục vụ của các bạn nhân viên khá thân thiện và tận tình, chuyên nghiệp. Đúng là đến một lần thì chắc chắn có lần tiếp theo.....",1
492,Là điểm sẽ được chọn đầu tiên khi muốn ăn pizza kiểu handmade chứ k phải công nghiệp. Đế bánh mỏng khá dòn ngon pizza thơm ngon. Tuy có ăn nhiều chổ thể loại pizza này nhưng 4P vẫn xuất sắc nhất. Nhân biên thì cực nhiệt tình và vui vẻ. Không gian ấm cũng lãng mạn. Có điều spaghetti ở đây cảm giác chưa thật sự xuất sắc lắm. Vẫn đánh giá cao pizza.,1
506,"Vị trí của mình ngồi ngay quầy bar trước mắt là được thưởng thức nhân viên đang làm pizza bằng củi nên rất thú vị. Bánh ở đây đã quá nổi tiếng rồi, pizza bánh mỏng ko bị ngán, pizza cá hồi có vị béo béo ngậy, lại rất dễ ăn, nhưng cá hồi hơi ít. Mì ý cua là món không thể bỏ qua mỗi lần ghé 4P's, thịt cua sốt kem béo ngậy thấm vị. Giá cả đắt nhưng bù lại chất lượng rất tuyệt vời!",1
523,"Vào một ngày nổi hứng thì mình cùng bạn đi 4P. Ấn tượng đầu tiên là nhân viên vui vẻ dễ thương. Mấy bạn phục vụ thì siêu tận tình nha, mình chỉ nhìn nhìn một chút là mấy bạn sẽ hỏi han giúp đỡ liền luôn. Đặc biệt là mình siêu thích nhà vệ sinh, thật sự thì tất cả dịch vụ có tốt cỡ nào mà nhà vệ sinh dơ là mình rất khó chịu. Nhưng không, nhà vệ sinh ở đây sạch sẽ, thơm, thông thoáng, không chỉ có khăn giấy mà còn có khăn bông, cưng lắm. 
Về đồ ăn, hôm đó mình ăn half-half, khá ưng. Giá cả hợp lí với chất lượng.",1
528,Rocket juice ngon bổ lắm. Mình nói mình ăn chay thì nv làm món mì chay được. Salad siêu ngon. Tuyệt vời. Nv phục vụ tận tình. View đẹp.,1
580,Mình thích pizza 4 cheese ở đây với mật ong,1
592,"Đồ ăn lúc nào cũng ngon , nhat la cheer , va pizza rất đa dạng bạn có thể chọn 2 loại bánh vào 1 cái bánh pizza , phải book trước khi đến vì quán lúc nào cũng đông, nằm o tầng 6 của TTTM quán rộng rãi . Nhân viên rất thân thiện. Giá hơi cao 1 xíu. Thích hợp để tiếp đãi khách hàng.",1
594,"Ăn ở đây rất nhiều lần và lần nào cũng hài lòng cả về thức ăn lẫn cách phục vụ
Best là mì cua và pizza 4 cheese nhan...must try",1
608,"Mình đã ăn 4P ở 4 chi nhánh và luôn luôn gọi mì cua + 1 phần đồ ăn khác. Phải nói là bị nghiện mì cua ở đây ạ. Pizza mình thường gọi half cheese và 1 nửa khác. Pizza cheese với mật ong là số 1 . Nói chung là món ăn tuyệt, phục vụ ổn và không gian ở đây thì mình thích nhất. Giá cả thì mình thấy rất hợp lí ạ. Điểm trừ duy nhất là ở đây ko có bỏ mai cua lên cho mình chụp hình sống ảo như chi nhánh khác ",1
609,"Service: luôn luôn tốt rồi, cực ưnggg, mà đi ăn 4P ở đây thì mình nghĩ nên đặt bàn trước tại siêu đông luôn ấyyyyyy. Tuy nhiên, mình đi 3 người không đặt bàn trước chỉ ngồi chờ 10’ là có bàn ùi 

Món ăn: hmm mình siêu bị nghiên món pizza Salmon miso creamm í  các nguyên liệu trong pizza như kiểu siêu match với nhau luôn ấy :( cựccc cựccc ngonnn, còn nhiều cá hồi nữa

Ưng thứ hai về pizza thì chắc là 3 cheese :)) 4 cheese cũng ngon nhưng có mấy miếng pizza xanh í nó mặn vcl :))) đnag ăn kiểu ngọt mà trúng mấy miếng mặn mặn nó sao sao đó ))))))

Ngoài ra, tớ cũng có thử Burrata Parma Ham, mẹ t thích cái đó , cục Burrata thì nhạt thiệt, mà ăn với pizza í, đặc biệt là thịt mặn với rau, nó hoà quyện lắm  rau ngon hihi, pizza này thì giòn hơn so với miso và dòng cheese ^^

Smoked cheese seafood spicy tomato sauce:
Cũng ngon, không đặc sắc lắm, nhưng vị của tôm được ướp cực lạ và ngon nhaa 
Teriyaki chicken thấy nhiều người khen nên mình cũng ham hố, mà chắc là mình cho nó chung nửa với 4 cheese nên ăn thấy nó mặn dã man í :(( thịt gà giống thịt gà kho  ăn chắc cũng tạm được nhưng mặn quá 

Mì ý cua: quay lại thử 1 lần nữa thì mình thấy nó ngon thật, nhưng ăn ít thì ngon, chứ ăn nhiều nó ngấy. Mà lần này không có cua úp lên nữa hicccc , hahaa mình hỏi nv thì nv đớ ra không hiểu gì nên thoy nevermind  sauce béo béo, thấm đẫm từng cọng mì dai dai  nhiều cua nữa )), nhưng đắt vcl ấy 

Dessert có kem phô mai cũng ngon lắm nhaaa, béo béo nhưng không bị ngấyy .

Giá cả: hmm không tới nỗi đắt nữa :))) its worth it  mình ăn với mẹ 2 người no oành là tầm 2 trăm rưỡi à, ăn 1 cái pizza thôi 

À, ở đây trên sân thượng của Takashimaya nên có cái sky garden gì ấy :v nhìn xuống tp đẹp hihihi với có xích đu ngồi đãaa ",1
29,"Mình gọi nhiều món nhiều lần từ quán, từ mì cha chang, cơm trộn kimchi cá ngừ, cơm trộn cá ngừ, và cơm trộn bibimbap, và tobboki ramen. Những món mình order đều ăn rất ok, kiểu cảm giác như những món ăn bình thường ở ăn vặt cổng trường á. Mì cha chang thì có vẻ hơi ngọt một chút, còn ramen thì hơi cay nên mình ăn không quen. Còn những món cơm trộn đều ăn rất hợp với khẩu vị của mình nên recommend là order mấy món cơm trộn về luôn. Mong order thêm nhiều lần từ quán",1
37,"Hanuri - Cái tên quá quen thuộc mỗi khi nhắc đến đồ ăn Hàn ở Sài Gòn. 
Vẫn hay ăn ở Sư_Van_Hạnh nhiều nhất. 
Không gian tuy không rộng nhưng quen ăn cũ rồi nên vẫn ghé đây để ăn. 
Giá vẫn dao động 3x -6x.  Giá vừa phải mà ăn cũng ok nữa. 
Các món ăn nhanh hay ăn chơi chơi có gà chiên sốt các loại,  miến cuộn rong biển chiên... Kimbap ở Hanuri to lắm mà cuốn chắt tay lắm nhen. Cơm dẻo thơm vị mè. 
Tokbokki ở đây ăn cũng ngon nữa,  vừa miệng. 
Mì đen thì ăn bình thường không ngon bằng những món khác. 
Nói chung là quán mình hay lui tới nhất vì giá rẻ,  đồ ăn ngon.",1
57,"Quán nằm đường mặt tiền có 2 lầu nên rộng rãi . Còn menu đa dạng cơm cuộn, cơm trộn , lẩu hay gà rán đều rất ngon. Kim chi với canh súp thì lấy thoải mái nhưng lấy kim chi dư nhiều quá sẽ tính tiền nha.Kim chi thì ngon lắm chua cay giòn giòn. Mình thì khoái ăn mì tương đen với gà chiên cay ngọt. Giá cả phù hợp với túi tiền sinh viên tầm vài chục một món nha . Nhân viên thân thiện phục vụ nhanh dù đông. Thường giờ trưa cực kỳ đông khách lắm. Ăn trưa sẽ giảm 10% bill nha",1
156,"Mình đã ăn ở quán rất tốt, tới quán 3 lần mà lần nào cũng đông nên mình đi chỗ khác, lần t3 vẫn đông nhưng mình chờ tầm 15' là có bàn, dịch vụ chuyên nghiệp, đồ ăn ngon, giá cả hợp lý
Còn đồ ăn ship về thì đóng gói cẩn thận, đẹp mắt kèm thêm muỗng đũa và khăn lau
Mình sẽ ủng hộ quán nhiều lần nữa",1
